year,month,day,plot,subplot,focal,fruit,BEMA,CETE,CHFU,CHMI,COSQ,FRPU,HOMA,LEMA,LYTR,MEEL,MEPO,MESU,PAIN,PLCO,POMA,POMO,PUPA,RAPE,SASO,SCLA,SOAS,SPRU,SUSP
2019,2,15,2,B1,RAPE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,2,C4,RAPE,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,2,D6,RAPE,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,2,E6,RAPE,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,A1,RAPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,B2,RAPE,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,B3,RAPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,B4,RAPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,B5,RAPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,D1,RAPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,E3,RAPE,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,E5,RAPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,E6,RAPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,F1,RAPE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,F3,RAPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,4,F5,RAPE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,5,B2,RAPE,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,5,C1,RAPE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,5,C3,RAPE,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,5,F1,RAPE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,5,F2,RAPE,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,5,F5,RAPE,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,6,C1,RAPE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,6,D1,RAPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,6,D2,RAPE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,6,E1,RAPE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,6,E2,RAPE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,6,F1,RAPE,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,6,F2,RAPE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,7,A1,RAPE,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2019,2,15,7,A2,RAPE,2,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,1,2,0,0,0,0
2019,2,15,7,A3,RAPE,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2019,2,15,7,A4,RAPE,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2019,2,15,7,A5,RAPE,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2019,2,15,7,A6,RAPE,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,2,15,7,B1,RAPE,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
2019,2,15,7,B2,RAPE,2,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,7,B3,RAPE,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
2019,2,15,7,B4,RAPE,3,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
2019,2,15,7,B5,RAPE,2,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
2019,2,15,7,B6,RAPE,3,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
2019,2,15,7,C1,RAPE,2,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,7,C2,RAPE,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,7,C3,RAPE,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,2,15,7,C4,RAPE,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2019,2,15,7,C5,RAPE,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2019,2,15,7,C6,RAPE,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
2019,2,15,7,D1,RAPE,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,7,D2,RAPE,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,7,D3,RAPE,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,2,15,7,D4,RAPE,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2019,2,15,7,D5,RAPE,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2019,2,15,7,D6,RAPE,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2019,2,15,7,E1,RAPE,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,2,15,7,E2,RAPE,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,7,E3,RAPE,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2019,2,15,7,E4,RAPE,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,2,15,7,E5,RAPE,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
2019,2,15,7,E6,RAPE,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,2,15,7,F1,RAPE,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,7,F2,RAPE,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,7,F3,RAPE,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,7,F4,RAPE,2,1,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,7,F5,RAPE,2,0,0,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,7,F6,RAPE,2,0,0,3,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019,2,15,8,A1,RAPE,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,A2,RAPE,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,8,A3,RAPE,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,A4,RAPE,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,A5,RAPE,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,A6,RAPE,2,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,B1,RAPE,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,8,B2,RAPE,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,2,15,8,B3,RAPE,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,2,15,8,B4,RAPE,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,B5,RAPE,2,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,B6,RAPE,1,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,8,C1,RAPE,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,C2,RAPE,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,8,C3,RAPE,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,2,15,8,C4,RAPE,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2019,2,15,8,C5,RAPE,3,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,C6,RAPE,2,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,D1,RAPE,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,2,15,8,D2,RAPE,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,2,15,8,D3,RAPE,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,D4,RAPE,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,D5,RAPE,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,8,D6,RAPE,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,2,15,8,E1,RAPE,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,E2,RAPE,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,E3,RAPE,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,2,15,8,E4,RAPE,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,8,E5,RAPE,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,8,E6,RAPE,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,2,15,8,F1,RAPE,2,4,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2019,2,15,8,F5,RAPE,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,2,15,8,F6,RAPE,1,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,3,4,1,A1,CHFU,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,A2,CHFU,1,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,A3,CHFU,2,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,A5,CHFU,2,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,B1,CHFU,2,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,B2,CHFU,2,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,B3,CHFU,5,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,B4,CHFU,7,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,B5,CHFU,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,C1,CHFU,1,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,C2,CHFU,1,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,C3,CHFU,3,0,0,1,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,C4,CHFU,1,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,C5,CHFU,2,0,0,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,C6,CHFU,2,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,D1,CHFU,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,D2,CHFU,3,0,0,2,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,D3,CHFU,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,D4,CHFU,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,D5,CHFU,2,0,0,2,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,D6,CHFU,2,0,0,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,E1,CHFU,2,0,0,2,0,0,0,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,E2,CHFU,1,0,0,1,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,E3,CHFU,2,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,E4,CHFU,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,E5,CHFU,9,0,0,2,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,E6,CHFU,3,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,F1,CHFU,1,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,F2,CHFU,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,F3,CHFU,1,0,0,1,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,F4,CHFU,2,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,F5,CHFU,2,0,0,1,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,1,F6,CHFU,5,0,0,0,0,0,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,A1,CHFU,1,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,A2,CHFU,5,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,A3,CHFU,2,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,A4,CHFU,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,A5,CHFU,5,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,A6,CHFU,3,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,B1,CHFU,2,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,B2,CHFU,2,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,B3,CHFU,5,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,B4,CHFU,1,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,C1,CHFU,6,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,C2,CHFU,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,C3,CHFU,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,C4,CHFU,2,0,0,0,0,0,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,D1,CHFU,3,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,D2,CHFU,2,0,0,1,0,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,D3,CHFU,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,D4,CHFU,4,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,E1,CHFU,1,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,E2,CHFU,3,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,E3,CHFU,2,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,E4,CHFU,3,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,E6,CHFU,2,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,F1,CHFU,1,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,F2,CHFU,2,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,F3,CHFU,2,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,F4,CHFU,5,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,F5,CHFU,4,0,0,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,2,F6,CHFU,1,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,A1,CHFU,4,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,A2,CHFU,6,0,0,4,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,A3,CHFU,7,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,A4,CHFU,2,0,0,2,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,A5,CHFU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,A6,CHFU,1,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,B1,CHFU,2,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,B2,CHFU,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,B3,CHFU,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,B4,CHFU,1,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,B5,CHFU,1,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,B6,CHFU,2,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,C1,CHFU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,C2,CHFU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,C3,CHFU,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,C4,CHFU,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,C5,CHFU,2,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,3,4,3,C6,CHFU,2,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,D1,CHFU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,D2,CHFU,1,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,3,4,3,D3,CHFU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,D4,CHFU,1,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,D5,CHFU,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,D6,CHFU,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,E1,CHFU,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,E2,CHFU,1,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,E3,CHFU,1,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,E4,CHFU,1,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,E5,CHFU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,E6,CHFU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,F1,CHFU,1,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,F2,CHFU,2,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,F3,CHFU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,F4,CHFU,4,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,F5,CHFU,2,0,0,2,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,3,F6,CHFU,1,0,0,0,0,0,0,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,9,A1,CHFU,2,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2019,3,4,9,A2,CHFU,5,0,0,4,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,9,A3,CHFU,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2019,3,4,9,A4,CHFU,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2019,3,4,9,A5,CHFU,2,0,0,0,0,0,0,10,2,0,3,0,0,0,1,0,0,0,0,0,0,4,0,0
2019,3,4,9,A6,CHFU,4,0,0,5,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
2019,3,4,9,B1,CHFU,2,0,0,10,0,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,3,4,9,B2,CHFU,2,0,0,5,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,3,4,9,B3,CHFU,2,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,3,4,9,B4,CHFU,1,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0
2019,3,4,9,B5,CHFU,3,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,3,4,9,B6,CHFU,2,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2019,3,4,9,C1,CHFU,1,0,0,10,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0
2019,3,4,9,C2,CHFU,2,0,0,15,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,9,C3,CHFU,2,0,0,10,0,0,0,20,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,3,4,9,C4,CHFU,2,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,3,4,9,C5,CHFU,3,0,0,10,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
